ID,Language_ID,Primary_Text,Morphemes,Analyzed_Word,Gloss,Translated_Text,Meta_Language_ID,Comments,Text_ID,Part_of_Speech,wPOS,Other_Translation
1.19,lez,"Къачуз егьезва , нефс пара я ман .","къачу -з	егье -зва	,	нефс	пара	я	ман	.","къачу -з	егьезава -зва	,	нефс	пара	я	ман	.","take INF	is.putting IMPF	,	desire	very	~~~	you.know	.","He puts hay, his desire was great",en,true story,You know better / 06 Ваз хъсан чида,v v:TAM1	v v:TAM1	punct	n	adv	~~~	prt	punct,v v punct n adv v prt punct,~~~
1.20,lez,"Егьена , егьена , сонра акутӀа ки , уже им туш , им са дегьшет хьана , гъел .","егье -на	,	егье -на	,	сонра	аку -тӀа	ки	,	уже	им	туш	,	им	са	дегьшет	хьа -на	,	гъел	.","егьезава -на	,	егьезава -на	,	сонра	аку -тӀа	ки	,	уже	им	туш	,	им	са	дегьшет	хьа -на	,	гъел	.","is.putting AOR	,	is.putting AOR	,	after	look COND	that	,	already	he	isn't	,	he	one	disaster	happened AOR	,	plough	.",He was putting and putting the hey on the plough and plough became overfulled,en,true story,You know better / 06 Ваз хъсан чида,v v:TAM1	punct	v v:TAM1	punct	adv	v v:(YN)	subordconn	punct	adv	pro	v	punct	pro	cardnum	n	v v:TAM1	punct	n	punct,v punct v punct adv v subordconn punct adv pro v punct pro cardnum n v punct n punct,~~~
1.21,lez,"« Беса , Бебир халу , - лагьана » ТӀарамарна чӀилар , затӀар , кутӀуна , узурна .","«	Беса	,	Бебир	халу	,	~~~	лагьа -на	»	ТӀарам -ар -на	чӀил -ар	,	затӀ -ар	,	кутӀу -на	,	узур -на	.","«	Беса	,	Бебир	халу	,	~~~	лагьа -на	»	ТӀарамарна -ар -на	чӀилар -ар	,	затӀ -ар	,	кутӀуна -на	,	узурна -на	.","«	enough	,	Bebir	uncle	,	~~~	say AOR	»	secured PL AOR	strips PL	,	thing PL	,	tied AOR	,	shaked AOR	.","It is enough, uncle Bebir,-""he said. He tied the hay on the plough",en,true story,You know better / 06 Ваз хъсан чида,punct	adv	punct	n	n	punct	~~~	v v:TAM1	punct	v n:(PLURAL) v:TAM1	n n:(PLURAL)	punct	n n:(PLURAL)	punct	v v:TAM1	punct	v v:TAM1	punct,punct adv punct n n punct ~~~ v punct v n punct n punct v punct v punct,~~~
1.22,lez,"Анани эвицӀдамаз , ихътин хуш хьтин чка авайди я .","ана -ни	эвицӀдама -з	,	ихъти -н	хуш	хьтин	чка	ава -й -ди	я	.","ана -ни	эвицӀдамаз -з	,	ихътин -н	хуш	хьтин	чка	~~~ -й -ди	я	.","there FOC	while.getting.down INF	,	like.this GEN	like	like	place	~~~ PST SBST	~~~	.",And there was a slope,en,true story,You know better / 06 Ваз хъсан чида,adv Attachestoanycategory	ptcp v:TAM1	punct	adv n:(CASE)	v	adv	n	~~~ cop:(TAM) v:(TAM2)	~~~	punct,dem ptcp punct adv v adv n v v punct,~~~
1.23,lez,"Ина яцаривай хуьз тахьана , анай агъуз камуз гъел .","ина	яц -ар -и -в -ай	хуь -з	тахьа -на	,	ана -ай	агъуз	камуз	гъел	.","ина	яцар -ар -ди -в -ай	хуьз -з	тахьана -на	,	ана -ай	агъуз	камуз	гъел	.","here	bulls PL ERG AD EL	to.keep DAT	could't AOR	,	there AOP	down	to.the.bottom	plough	.",And the oxen couldn't manage the sledge and falled down ,en,true story,You know better / 06 Ваз хъсан чида,adv	n n:(PLURAL) n:(OBLIQUEstem) n:(CASE) n:(CASE2)	v n:(CASE)	v v:TAM1	punct	adv v:TAM1	adv	n	n	punct,adv n v v punct dem adv n n punct,~~~
1.24,lez,"Гъел ярх~хьай чӀавуз и мелимди лагьана : « Бебир халу , игила вушда ?»","гъел	ярх.хьа -ай	чӀавуз	и	мелимди	лагьа -на	:	«	Бебир	халу	,	Игила	вуш -да	?»","гъел	ярх.хьай -ай	чӀавуз	и	мелимди	лагьа -на	:	«	Бебир	халу	,	Игила	вуш -да	?»","plough	TURNED.AROUND AOP	time.in	this	teacher	say AOR	:	«	Bebir	uncle	,	now	what ENT	?»","When the plough fell down the teacher said:""Uncle Bebir, what's now?""",en,true story,You know better / 06 Ваз хъсан чида,n	v v:TAM1	n	dem	n	v v:TAM1	punct	punct	n	n	punct	adv	interrog v:TAM1	punct,n v n dem n v punct punct n n punct adv v punct,~~~
1.25,lez,- лагьана .,~~~	лагьа -на	.,~~~	лагьа -на	.,~~~	say AOR	.,said,en,true story,You know better / 06 Ваз хъсан чида,~~~	v v:TAM1	punct,~~~ v punct,~~~
1.26,lez,"« Игила заз хъсан чида , чан хва » - лагьана .","«	Игила	за -з	хъсан	чи -да	,	чан	хва	»	~~~	лагьа -на	.","«	Игила	за -з	хъсан	чи -да	,	чан	хва	»	~~~	лагьа -на	.","«	now	1sg.ERG DAT	good	know ENT	,	soul	son	»	~~~	say AOR	.","He said:"" Now, I know better, my son""",en,true story,You know better / 06 Ваз хъсан чида,punct	adv	pers n:(CASE)	adj	v v:TAM1	punct	n	n	punct	~~~	v v:TAM1	punct,punct adv pers adj v punct n n punct ~~~ v punct,~~~
1.27,lez,"Акъудна векин ама икӀна , кӀар , кӀар кутвазвайди я .","акъуд -на	векин	ама	икӀна	,	кӀар	,	кӀар	кутва -зва -й -ди	я	.","акъуд -на	векин	ама	икӀна	,	кӀар	,	кӀар	кутвазвайди -зва -й -ди	я	.","get.out AOR	hay's	he	did.this	,	stisk	,	stisk	is.putting IMPF PST SBST	~~~	.",He untied the plough,en,true story,You know better / 06 Ваз хъсан чида,v v:TAM1	n	pro	v	punct	n	punct	n	ptcp v:TAM1 cop:(TAM) v:(TAM2)	~~~	punct,v n pro v punct n punct n ptcp v punct,~~~
1.28,lez,"Хкудна яцар , гъел туна гьанал , кутуна вилик , куьтӀ~тувуна атана кӀвализ .","хкудна	яцар	,	гъел	ту -на	гьана -л	,	кутуна	вилик	,	куьтӀ.туву -на	атана	кӀвал -и -з	.","хкудна	яцар	,	гъел	ту -на	гьана -л	,	кутуна	вилик	,	куьтӀ.тувуна -на	~~~	кӀвал -ди -з	.","put.out	bulls	,	plough	keep AOR	there SPSS	,	putting.AOC	before	,	SAYING.NO.WORD AOR	~~~	house OBL DAT	.","He untied bulls, left the plough there, and went home without saying a word.",en,true story,You know better / 06 Ваз хъсан чида,v	n	punct	n	v v:TAM1	dem n:(CASE)	punct	Vnf	adv	punct	adv v:TAM1	~~~	n n:(OBLIQUEstem) n:(CASE)	punct,v n punct n v dem punct Vnf adv punct adv ~~~ n punct,~~~
1.29,lez,"« Игила заз хъсан чида » , - лагьана .","«	Игила	за -з	хъсан	чи -да	»	,	~~~	лагьа -на	.","«	Игила	за -з	хъсан	чи -да	»	,	~~~	лагьа -на	.","«	now	1sg.ERG DAT	good	know ENT	»	,	~~~	say AOR	.","""Now I know better"" - he said",en,true story,You know better / 06 Ваз хъсан чида,punct	adv	pers n:(CASE)	adj	v v:TAM1	punct	punct	~~~	v v:TAM1	punct,punct adv pers adj v punct punct ~~~ v punct,~~~
1,lez,За квез са хъсан са мах ахъайин гьуьлуьн рушакай .,за	квез	са	хъсан	са	мах	ахъа -й -ин	гьуьл -и -н	руш а -к -ай	.,за	квез	са	хъсан	са	мах	ахъа -й -н	гьуьлун -ди -н	руш а -к -ай	.,1sg.ERG	2pl.dat	one	good	one	folktale	open PST HORT	sea OBL GEN	girl obl.stm SBSS EL	.,I am going to tell you a good fairytale about the Sea Princess.,en,folktale. Retold from written source,The Sea Princess / 07 Гьуьлун рушакайни,pers	pro	cardnum	adj	cardnum	n	adv cop:(TAM) v:TAM1	n n:(OBLIQUEstem) n:(CASE)	n <NotSure> n:(CASE) n:(CASE2)	punct,pers pro cardnum adj cardnum n v n n punct,~~~
2.1,lez,Хьана кьван - хьанач кьван са вилаятда са пачагь хьана .,хьа -на	кьван	~~~	хьа -на -ч	кьван	са	вилаят -да	са	пачагь	хьа -на	.,хьа -на	кьван	~~~	хьа -на -ч	кьван	са	вилаятда -е	са	пачагь	хьа -на	.,happened AOR	so.much	~~~	happened AOR NEG	so.much	one	country.in INESS	one	king	happened AOR	.,"Once upon a time, there was a king in a province. ",en,folktale. Retold from written source,The Sea Princess / 07 Гьуьлун рушакайни,v v:TAM1	adv	~~~	v v:TAM1 v:(TAM2)	adv	cardnum	n n:(OBLIQUEstem)	cardnum	n	v v:TAM1	punct,v adv ~~~ v adv cardnum n cardnum n v punct,~~~
2.2,lez,И пачагьдин тӀварни Джагьан пачагь тир .,и	пачагь -ди -н	тӀвар -ни	Джагьан	пачагь	тир	.,и	пачагь -ди -н	тӀвар -ни	Джагьан	пачагь	тир	.,this	king DIR GEN	name Q	Jahan	king	was	.,And this king's name was Jahan. ,en,folktale. Retold from written source,The Sea Princess / 07 Гьуьлун рушакайни,dem	n n:(CASE2) n:(CASE)	n v:(YN)	nprop	n	v	punct,dem n n nprop n v punct,~~~
2.3,lez,"И Джагьан пачагьдизни авай тир са паб , садни пуд хва .","и	Джагьан	пачагь -ди -з -ни	ава -ай	тир	са	паб	,	сад -ни	пуд	хва	.","и	Джагьан	пачагь -ди -з -ни	ава -ай	тир	са	паб	,	сад -ни	пуд	хва	.","this	Jahan	king ERG DAT Q	is AOP	was	one	wife	,	one FOC	three	son	.",And this King Jahan had a wife and three sons. ,en,folktale. Retold from written source,The Sea Princess / 07 Гьуьлун рушакайни,dem	nprop	n n:(OBLIQUEstem) n:(CASE) v:(YN)	v v:TAM1	v	cardnum	n	punct	num Attachestoanycategory	num	n	punct,dem nprop n ptcp v cardnum n punct multipnum num n punct,~~~
2.4,lez,"И Джагьан пачагьни пара вааар-девлет авай , тӀвар-ван авай , вичиз са пачагь тир .","и	Джагьан	пачагь -ни	пара	вааар-девлет	ава -ай	,	тӀвар-ван	ава -ай	,	вич и -з	са	пачагь	тир	.","и	Джагьан	пачагь -ни	пара	вааар-девлет	ава -ай	,	тӀвар-ван	ава -ай	,	вич и -з	са	пачагь	тир	.","this	Jahan	king FOC	very	riches	is AOP	,	famous	is AOP	,	himself ergative DAT	one	king	was	.",This king Jahan was very rich and well-known. ,en,folktale. Retold from written source,The Sea Princess / 07 Гьуьлун рушакайни,dem	nprop	n Attachestoanycategory	adv	n	v v:TAM1	punct	n	v v:TAM1	punct	pro <NotSure> n:(CASE)	cardnum	n	v	punct,dem nprop n adv n ptcp punct n ptcp punct pro cardnum n v punct,~~~
3.1,lez,Им са юкъуз фида сердиз вичин балкӀандални ацукьна .,им	са	юкъ -у -з	фи -да	сер -ди -з	вич -и -н	балкӀан -дал -ни	ацукь -на	.,им	са	юкъ -ди -з	фе -да	сердиз -ди -з	вич -ди -н	балкӀан -далди -ни	ацукьна -на	.,he	one	~~~ OBL DAT	go ENT	his.own.business.to DIR DAT	himself ERG GEN	horse POSTR Q	sitting.down.AOC AOR	.,One day he went out by horse on business. ,en,folktale. Retold from written source,The Sea Princess / 07 Гьуьлун рушакайни,pro	cardnum	n n:(OBLIQUEstem) n:(CASE)	v v:TAM1	n n:(CASE2) n:(CASE)	pro n:(OBLIQUEstem) n:(CASE)	n v:(TAM2) v:(YN)	Vnf v:TAM1	punct,pro cardnum n v n poss n Vnf punct,~~~
3.2,lez,Фена-фена им акакьда са гьуьлуьн къерехдив .,Фе -на	им	акакь -да	са	гьуьл -и -н	къерех -ди -в	.,фе -на	им	акакьда -е	са	гьуьлун -ди -н	къерех -ди -в	.,go AOR	he	reached.ENT INESS	one	sea OBL GEN	bank ERG AD	.,"Going along, he reached a seashore. ",en,folktale. Retold from written source,The Sea Princess / 07 Гьуьлун рушакайни,v v:TAM1	pro	v n:(OBLIQUEstem)	cardnum	n n:(OBLIQUEstem) n:(CASE)	<NotSure> n:(OBLIQUEstem) n:(CASE)	punct,v pro v cardnum n n punct,~~~
3.3,lez,"И гьуьлуьн къерехдиз экъецӀайла , ида тамашиз къвазна , сад~лагьана гьуьляй цин винел са руш экъецӀна ва ада гъил элягъна , пачагьдиз гъил агъурна .","и	гьуьл и -н	къерех -ди -з	экъецӀ -а -ай -ла	,	ида	тамаш -из	къваз -на	,	сад.лагьа -на	гьуьл -ай	цин	винел	са	руш	экъецӀ -на	ва	ада	гъил	элягъ -на	,	пачагь -ди -з	гъил	агъур -на	.","и	гьуьлун ~~~ -н	къерех -ди -з	экъецӀ -ди -ай -ла	,	~~~	тамаша -з	къвазна -на	,	сад.лагьана -на	гьуьлун -ай	цин	винел	са	руш	экъецӀ -на	ва	ада	гъил	элягъна -на	,	пачагь -ди -з	гъил	агъурна -на	.","this	sea ~~~ GEN	bank ERG DAT	a.going.MSD ERG AOP TEMP	,	him.to	look.IMP INF	stopped.AOR AOR	,	SUDDENLY AOR	sea EL	water	on	one	girl	a.going.MSD AOR	and	her	hand	taking.off.AOC AOR	,	king DIR DAT	hand	waved.AOR AOR	.","When he reached the seashore, he stopped to take a look. Suddenly, a girl came out of the sea and waved her hand at the king. ",en,folktale. Retold from written source,The Sea Princess / 07 Гьуьлун рушакайни,dem	n ~~~ n:(CASE)	<NotSure> n:(OBLIQUEstem) n:(CASE)	Vnf n:(OBLIQUEstem) v:TAM1 v:(TAM2)	punct	pro	v v:TAM1	v v:TAM1	punct	adv v:TAM1	n n:(CASE2)	n	prep	cardnum	n	Vnf v:TAM1	coordconn	pro	n	Vnf v:TAM1	punct	n n:(CASE2) n:(CASE)	n	v v:TAM1	punct,dem n n v punct pro Vnf v punct adv n n prep cardnum n v coordconn pro n Vnf punct n n v punct,~~~
3.4,lez,"И пачагьни мягьтел хьана , и гьуьлуьн къеняй яраб , лагьана , и иер руш гьим ятӀа акъатайди .","и	пачагь -ни	мягьтел	хьа -на	,	и	гьуьл -и -н	къен -я -ай	яраб	,	лагьа -на	,	и	иер	руш	гьим	я тӀа	акъат -ай -ди	.","и	пачагь -ни	мягьтел	хьа -на	,	и	гьуьлун -ди -н	къен -я -ай	яраб	,	лагьа -на	,	и	иер	руш	гьим	я тӀа	акъат -ай -ди	.","this	king FOC	amazement	happened AOR	,	this	sea OBL GEN	inside INEL AOP	I.wonder	,	say AOR	,	this	beautiful	girl	who	cop if	apperance AOP SBST	.","The king was amazed and thought, ""I wonder who this beautiful girl could be, who appeared from the sea?""  ",en,folktale. Retold from written source,The Sea Princess / 07 Гьуьлун рушакайни,dem	n Attachestoanycategory	n	v v:TAM1	punct	dem	n n:(OBLIQUEstem) n:(CASE)	n n:Any v:TAM1	prt	punct	v v:TAM1	punct	dem	adj	n	interrog	n prep	n v:TAM1 v:(TAM2)	punct,dem n n v punct dem n n prt punct v punct dem adj n interrog v n punct,~~~
3.5,lez,Имни и рушал пара ашукь~хьана .,имни	и	руш а -л	пара	ашукь хьа -на	.,имни	и	руш а -л	пара	ашукь хьа -на	.,he.and	this	girl obl.stm SPSS	very	ashuq happened AOR	.,And he fell very much in love with this girl. ,en,folktale. Retold from written source,The Sea Princess / 07 Гьуьлун рушакайни,dem	dem	n <NotSure> n:(CASE)	adv	n v v:TAM1	punct,dem dem n adv v punct,~~~
3.6,lez,"Хтана кӀвализ , фикирарна-фикирарна сакӀани и руш гъиле гьатнач .","хта -на	кӀвал -и -з	,	фикир -ар -на фикир -ар -на	сакӀани	и	руш	гъил е	гьатна -ч	.","хта -на	кӀвал -ди -з	,	фикир -ар -на фикир -ар -на	сакӀани	и	руш	гъил ~~~	гьатна -ч	.","return AOR	house OBL DAT	,	attention PL AOR attention PL AOR	in.no.way	this	girl	hand INESS	went NEG	.","He returned home, thinking so much about how he wasn’t able to get her.",en,folktale. Retold from written source,The Sea Princess / 07 Гьуьлун рушакайни,v v:TAM1	n n:(OBLIQUEstem) n:(CASE)	punct	n n:(PLURAL) v:TAM1 n n:(PLURAL) v:TAM1	adv	dem	n	n n:(OBLIQUEstem)	v v:(TAM2)	punct,v n punct n adv dem n n v punct,~~~
4.1,lez,"Са югъ фена , кьве югъ фена , эхир и дердинлай идан вилер буьркьуь хьана .","са	югъ	фе -на	,	кьве	югъ	фе -на	,	эхир	и	дерд -и -н -л -ай	ида -н	вил -ер	буьркьуь	хьа -на	.","са	югъ	фе -на	,	кьве	югъ	фе -на	,	эхир	и	дердинай -ди -н -л -ай	~~~ -н	вил -ер	буьркьуь	хьа -на	.","one	day	go AOR	,	two	day	go AOR	,	after.all	this	grief.from ERG GEN SPSS AOP	him.to GEN	eye PL	blind	happened AOR	.","A couple of days passed, and finally he became blind from grief.",en,folktale. Retold from written source,The Sea Princess / 07 Гьуьлун рушакайни,cardnum	n	v v:TAM1	punct	cardnum	n	v v:TAM1	punct	n	dem	n n:(OBLIQUEstem) n:(CASE) n:(CASE) v:TAM1	pro n:(CASE)	n Attachestoanycategory	adj	v v:TAM1	punct,cardnum n Vnf punct cardnum n Vnf punct n dem n pro n adj v punct,~~~
