ID,Language_ID,Primary_Text,Morphemes,Analyzed_Word,Gloss,Translated_Text,Meta_Language_ID,Comment,Text_ID,Part_of_Speech,wPOS,Russian_Translation
20-5,dido1241,"Neła eniw yuƛ’ˤerxo zown, där sis kid neƛinč’inäy, yexura yoł mi diƛin.",,neła-a	eniw	y-ˤuƛ’er-x	zow-n	di-r	sis	kid	neƛ-č’i-näy	y-exur-a	yoł	mi	di-ƛin,DEM1.IISG.OBL-ERG	mother	II-scare-IPFV.CVB	be.NPRS-PFV.CVB	me-LAT	one	girl	give-NEG.FUT-CND.CVB	II-kill-INF	be	you	me-QUOT,"It scared the mother: ""If you don't give me a girl, I will kill you!""",stan1293,,20,pron-nsuf	n2	pref-v-vsuf	v-vsuf	pron-nsuf	num	n2	v-vsuf-vsuf	pref-v-vsuf	v	pron	pron-suf,,"Она пугала мать, если ты мне не дашь свою дочь то мол я тебя убью."
20-6,dido1241,"T’ok’ow roda šebin koƛ’inč’ey, eniya sossi eženi kidbeq bikorxo yik’ixaƛin esirno, neła yik’ixanuƛin inkar boynosi yoƛƛozoqor eƛin, žan razi yoqno anu.",,t’ok’ow	r-odi-a	šebin	koƛ’i-č’ey	eni-a	sossi	eže-ni	kid-q	bikori-x	y-ik’i-x-a-ƛin	esir-n	neła-a	y-ik’i-x-anu-ƛin	inkar	b-odi-nosi	y-oƛƛo-zo-qor	eƛi-n	ža-n	razi	y-oq-n	anu,anymore	IV-do-INF	thing	understand.to-NEG.PST.CVB	mother-ERG	first	old-DEF	daughter-POSS.ESS	snake-AD.ESS	II-go-IPFV.CVB-INF-QUOT	ask-PFV.CVB	DEM1.IISG.OBL-ERG	II-go-IPFV.CVB-NEG-QUOT	rejection	III-do-ANT.CVB	II-middle-ATTR.OBL-POSS.LAT	say-PFV.CVB	DEM1.SG-TOP	agree	II-become-PFV.CVB	be.NEG,"Not knowing what to do anymore, the mother asked her eldest daughter first, if she would go to the snake; she rejected: ""I won't go.""; then she talked to the middle daughter, who also disagreed.",stan1293,,20,adv	pref-v-vsuf	n4	v-vsuf	n2-nsuf	adv	adj-suf	n2-nsuf	n3-nsuf	pref-v-vsuf-vsuf-suf	v-vsuf	pron-nsuf	pref-v-vsuf-vsuf-suf	n3	pref-v-vsuf	pref-adv-suf-nsuf	v-vsuf	pron-suf	comp	pref-v-vsuf	v,,"Не зная больше что делать, мать спросила старшую дочь, выходишь ли ты за змею мол, когда она отказалась, не выхожу мол, сказала средней и та не согласилась."
20-7,dido1241,"Yeɣeni kidbeq esirnosi yołi, deber rätiru zamanał mi äƛiru šebin roda ħaduraw di yołƛin, eniwqor eƛin.",,y-eɣe-ni	kid-q	esir-nosi	yołi	mi-r	r-eti-ru	zaman-ł	mi	eƛi-ru	šebin	r-odi-a	ħaduraw	di	yoł-ƛin	eniw-qor	eƛi-n,II-young-DEF	daughter-POSS.ESS	ask-ANT.CVB	however	you-LAT	IV-want-PST.PRT	time-CONT.ESS	you	say-PST.PRT	thing	IV-do-INF	prepared	me	be-QUOT	mother-POSS.LAT	say-PST.UNW,"When she asked the youngest daughter, she said to her mother: ""I'm ready to do whatever you say, whenever you want.""",stan1293,,20,pref-adj-suf	n2-nsuf	v-vsuf	adv	pron-nsuf	pref-v-vsuf	n3-nsuf	pron	v-vsuf	n4	pref-v-vsuf	adj	pron	v-suf	n2-nsuf	v-vsuf,,"Когда младшей дочери спросила, она сказала матери, что готова в любое время делать то, что она хочет."
20-8,dido1241,"Howlaytow bitor adäz bikorin, xizaz kidno hunix boqno bikorzo iduɣorƛin bik’in.",,howlay-tow	bitor	adäz	bikori-n	xizaz	kid-n	huni-x	b-oq-n	bikori-zo	idu-ɣor-ƛin	b-ik’i-n,from.there-EMPH	thither	ahead	snake-TOP	from.behind	daughter-TOP	way-AD.ESS	III-become-PFV.CVB	snake-ATTR.OBL	home-IN.ALL-QUOT	III-go-PST.UNW,"From then on, the snake went ahead with the daughter following it, until it came to the snake's house.",stan1293,,20,adv-suf	adv	adv	n3-suf	adv	n2-suf	n4-nsuf	pref-v-vsuf	n3-suf	adv-nsuf-suf	pref-v-vsuf,,"Оттуда же дальше, впереди змея за ней девушка отправились в путь в змеиный дом."
20-9,dido1241,"Zamanałäy yizi sidaɣ q’ˤunader huni č’ˤaƛäłza mečoƛ’or baynosi, sidaɣaza hunä kid yegirno, sidaɣaza bikori bik’in.",,zaman-łay	yizi	sidaɣ	q’ˤuna-der	huni	č’ˤaƛił-za	moči-ƛ’or	b-ay-nosi	sidaɣ-aza	huni-a	kid	y-egir-n	sidaɣ-aza	bikori	b-ik’i-n,time-CONT.ABL	DEM2.IPL.OBL	in.one.place	two.OBL-APUD.LAT	way	be.cut-LCV.CVB	place-SUPER.LAT	III-come-ANT.CVB	in.one.place-IN.VERS.DIST	way-ERG	girl	II-send-PFV.CVB	in.one.place-IN.VERS.DIST	snake	III-go-PST.UNW,"When, after a while, they came to a point where the road forked, the snake sent the girl the one way and itself went the other one.",stan1293,,20,n3-nsuf	pron	adv	num-nsuf	n4	v-vsuf	n3-nsuf	pref-v-vsuf	adv-nsuf	n4-nsuf	n2	pref-v-vsuf	adv-nsuf	n3	pref-v-vsuf,,"Через некоторое время, когда они пришли в то место, где раздваивается дорога, с одной стороны дороги отправила девушку, а с другой стороны пошла змея."
20-10,dido1241,"Tabanaw hunäsi hunä yik’in yedu sidaɣ ɣˤutkoxor yaynosi, tełxor yoqno.",,tabanaw	huni-a-si	huni-a	y-ik’i-n	yedu	sidaɣ	ɣˤutku-xor	y-ay-nosi	teł-xor	y-oq-n,long	way-IN.ESS-ATTR	way-IN.ESS	II-go-PFV.CVB	DEM2.IISG	in.one.place	house-AD.LAT	II-come-ANT.CVB	inside-AD.LAT	II-become-PST.UNW,"When she came to a house somewhere on the long way she was going on, she went inside.",stan1293,,20,adj	n4-nsuf-suf	n4-nsuf	pref-v-vsuf	pron	adv	n4-nsuf	pref-v-vsuf	post-nsuf	pref-v-vsuf,,"Долго пошла она по этой дороге, дошла до одного дома и зашла вовнутрь."
20-11,dido1241,Elo yiłar istowlix q’ˤida ičäsi bercinaw uži esun.,,elo	yiła-r	istowli-x	q’ˤida	iči-asi	bercinaw	uži	esu-n,there	DEM2.IISG.OBL-LAT	table-AD.ESS	down	sit-RES.PRT	beautiful	boy	find-PST.UNW,There she found a handsome boy sitting at a table.,stan1293,,20,adv	pron-nsuf	n4-nsuf	adv	v-vsuf	adj	n1	v-vsuf,,"Там она красивого юношу, сидящего за столом."
20-12,dido1241,"Ħayran yoqno yezun ƛexun kid, moƛałä yedu di yaqˤułƛin.",,ħayran	y-oq-n	y-ezu-n	ƛexu-n	kid	moƛu-ł-a	yedu	di	yaqˤuł-ƛin,be.astonished	II-become-PFV.CVB	II-look-PFV.CVB	remain-PFV.CVB	girl	dream-CONT.ESS-Q	DEM2.IISG	me	today-QUOT,"The girl was surprised and remained looking (at him), ""Is this day a dream?""",stan1293,,20,comp	pref-v-vsuf	pref-v-vsuf	v-vsuf	n2	n2-nsuf-suf	pron	pron	adv-suf,,"Удивленная девушка смотрелась, что сегодня я это во сне что ли."
20-13,dido1241,Nełqułtow žedus berten bodin.,,nełquł-tow	žedu-s	berten	b-odi-n,on.that.day-EMPH	DEM1.IPL.OBL-GEN1	marriage	III-do-PST.UNW,They married on the same day.,stan1293,,20,adv-suf	pron-nsuf	n3	pref-v-vsuf,,В тот же день у них сыграли свадьбу.
20-14,dido1241,Hič’č’a adäz biłetown xiz-xizorno žeda bercinłiƛ’ ʕumru boyx zown.,,hič’č’a	adäz	b-iłe-tow-n	xiz-xizor-n	žedu-a	bercinłi-ƛ’	ʕumru	b-odi-x	zow-n,the.most	ahead	III-as-EMPH-TOP	backwards-TOP	DEM1.IPL-ERG	beauty-SUPER.ESS	life	III-do-IPFV.CVB	be.NPRS-PST.UNW,And they lived happily at first.,stan1293,,20,adv	adv	pref-conj-suf-suf	adv-suf	pron-nsuf	n4-nsuf	n3	pref-v-vsuf	v-vsuf,,Как и вначале они жили красиво.
20-15,dido1241,ƛˤebaƛ’aza žedur uži odin.,,ƛˤeb-ƛ’aza	žedu-r	uži	odi-n,year-SUPER.VERS.DIST	DEM1.IPL.OBL-LAT	son	do-PST.UNW,"After a year, they got a son.",stan1293,,20,n2-nsuf	pron-nsuf	n1	v-vsuf,,Через год у них родился сын.
20-16,dido1241,"Zamanałäy kidber eniwdäɣorno, esnazadäɣorno yik’anix rok’u k’oƛin.",,zaman-łay	kid-r	eniw-däɣor-n	esyu-bi-däɣor-n	y-ik’i-ani-x	rok’u	k’oƛi-n,time-CONT.ABL	girl-LAT	mother-APUD.VERS-and	sister-PL-APUD.VERS-and	II-go-MSD-AD.ESS	heart	jump-PST.UNW,"Afterwards, the girl wanted to go to her mother and her sisters.",stan1293,,20,n3-nsuf	n2-nsuf	n2-nsuf-suf	n2-nsuf-nsuf-suf	pref-v-deriv-nsuf	n4	v-vsuf,,Со временем девушке захотелось пойти к матери и сестрам.
20-17,dido1241,"Haq’udär yik’anix xedyoqay izmu esirnosi, nesägon łˤora becän yičin, hulon rexurno horoƛin yegirno.",,haq’u-dar	y-ik’i-ani-x	xediw-qay	izmu	esir-nosi	nesi-a-gon	łˤora	buci-a-n	y-iči-n	hul-on	r-exur-n	horo-ƛin	y-egir-n,family-APUD.VERS	II-go-MSD-AD.ESS	husband-POSS.ABL	permission	ask-ANT.CVB	DEM1.ISG.OBL-ERG-CNTR	three.OBL	month-IN.ESS-TOP	II-be-PFV.CVB	miss-CND	IV-kill-PFV.CVB	come.IMPR-QUOT	II-let-PST.UNW,"When she asked her husband for permission to go to her family, he let her go with the words: ""You may stay three months, then, after [you killed the boredom(?)] come back!""",stan1293,,20,n3-nsuf	pref-v-deriv-nsuf	n1-nsuf	n3	v-vsuf	pron-nsuf-suf	num	n3-nsuf-suf	pref-v-vsuf	v-vsuf	pref-v-vsuf	v-suf	pref-v-vsuf,,"Она попросила разрешение у своего мужа, чтобы пойти и навестить семью, а он позволил оставаться в течение трех месяцев, с тем чтобы хорошенько навещать и вернуться обратно."
20-18,dido1241,"Sasaqtow yizin, užin q’ˤogxo isno yedu eniwdäɣor yik’in.",,sasaq-tow	y-izi-n	uži-n	q’ˤog-x	is-n	yedu	eniw-däɣor	y-ik’i-n,in.the.morning-EMPH	II-get.up-PFV.CVB	son-TOP	hay.bale-AD.ESS	take-PFV.CVB	DEM2.IISG	mother-APUD.VERS	II-go-PST.UNW,"The next morning she got up, put her son into a hay bale and went to her mother.",stan1293,,20,adv-suf	pref-v-vsuf	n1-suf	n4-nsuf	v-vsuf	pron	n2-nsuf	pref-v-vsuf,,Завтра же взяла с собой сына и пошла к матери.
20-19,dido1241,"Haq’uł q’ˤano buci boɣnosi, eniya daʕba bičirno yiłał, debez mi ɣˤutkoƛ’or yuti, xedyor rätinč’iƛin.",,haq’u-ł	q’ˤano	buci	b-oɣ-nosi	eni-a	daʕba	b-iči-r-n	yiła-ł	mi-z	mi	ɣˤutku-ƛ’or	y-uti	xediw-r	r-eti-č’i-ƛin,family-CONT.ESS	two	month	III-spend.time-ANT.CVB	mother-ERG	dispute	III-be-CAUS-PFV.CVB	DEM2.IISG.OBL-CONT.ESS	you-GEN2	you	house-SUPER.LAT	II-turn.back	husband-LAT	IV-love-NEG.FUT-QUOT,"After spending two months at her family's, the mother had up a dispute with her: ""Go back to your house and your husband won't like it.""",stan1293,,20,n3-nsuf	num	n3	pref-v-vsuf	n2-nsuf	n3	pref-v-vsuf-vsuf	pron-nsuf	pron-nsuf	pron	n4-nsuf	pref-v	n1-nsuf	pref-v-vsuf-suf,,"Когда в семье она побыла два месяца, мать настаивала вернись в свой дом, а то мужу не понравится мол."
20-20,dido1241,"Yeženi kidbä, din yegir yiłde sadaq hunin regirnoƛin, eniwq esirnosi, yegirzaƛ’ šida yik’inč’uƛin bixzin yoqno eƛin.",,y-eže-ni	kid-a	di-n	y-egir	yiła-de	sadaq	huni-n	r-egir-n-ƛin	eniw-q	esir-nosi	y-egir-zaƛ’	šida	y-ik’i-č’u-ƛin	bixzi-n	y-oq-n	eƛi-n,II-old-DEF	daughter-ERG	me-TOP	II-let	DEM2.IISG.OBL-APUD.ESS	together	way-TOP	IV-send-PFV.CVB-QUOT	mother-POSS.ESS	ask-ANT.CVB	II-let-CSL.CVB	why	II-go-NEG.PST.WIT-QUOT	angry-TOP	II-become-PFV.CVB	say-PST.UNW,"When the eldest daughter asked her mother: ""Let me go with her together so I can see her off!"", and the mother angrily said: ""Why didn't you go when I let you?""",stan1293,,20,pref-adj-suf	n2-nsuf	pron-suf	pref-v	pron-nsuf	adv	n4-suf	pref-v-vsuf-suf	n2-nsuf	v-vsuf	pref-v-vsuf	pron	pref-v-vsuf-suf	comp-suf	pref-v-vsuf	v-vsuf,,"Старшая дочь настырно просила матери, дай мне пойти вместе с ней, чтобы ее провожать, а рассердившая мать сказала, почему не пошла тогда же, когда я тебя отправляла мол."
20-21,dido1241,"Hunin regirno xizor yutin nexanƛin, yigtow yedu ƛ’iri yutizaƛ’, eniyan yegirno.",,huni-n	r-egir-n	xizor	y-uti-n	nex-an-ƛin	y-ig-tow	yedu	ƛ’iri	y-uti-zaƛ’	eni-a-n	y-egir-n,way-TOP	IV-let-PFV.CVB	back	II-turn.back-PFV.CVB	come-FUT.DEF-QUOT	II-good-EMPH	DEM2.IISG	above	II-turn.back-CSL.CVB	mother-ERG-TOP	II-let-PST.UNW,"When she insisted: ""I will see her off and come back again!"", the mother let her go.",stan1293,,20,n4-suf	pref-v-vsuf	adv	pref-v-vsuf	v-vsuf-suf	pref-adj-suf	pron	adv	pref-v-vsuf	n2-nsuf-suf	pref-v-vsuf,,"Мама отпустила в виду того, что она настойчиво просила, провожу ее и вернусь обратно мол."
20-22,dido1241,Q’ˤanon esnabi sadaq hunix roqno.,,q’ˤano-n	esyu-bi	sadaq	huni-x	r-oq-n,two-TOP	sister-PL	together	way-AD.ESS	II.PL-become-PST.UNW,And so the two sisters went on their way together.,stan1293,,20,num-suf	n2-nsuf	adv	n4-nsuf	pref-v-vsuf,,Обе сестры отправились в путь.
20-23,dido1241,Uži yeženi esiya ižix zown.,,uži	y-eže-ni	esyu-a	iži-x	zow-n,boy	II-old-DEF	sister-ERG	carry-IPFV.CVB	be.NPRS-PST.UNW,The eldest sister carried the boy.,stan1293,,20,n1	pref-adj-suf	n2-nsuf	v-vsuf	v-vsuf,,Сына везла старшая дочь.
20-24,dido1241,Sida zamanałäy yiła yeda uži c’enno ʕiyayrno.,,sida	zaman-łay	yiła-a	yeda	uži	c’en-n	ʕiyad-r-n,one.OBL	time-CONT.ABL	DEM2.IISG.OBL-ERG	DEM2.ISG	boy	pinch-PFV.CVB	cry-CAUS-PST.UNW,"At some point in time, she pinched the boy and made him cry.",stan1293,,20,num	n3-nsuf	pron-nsuf	pron	n1	v-vsuf	v-vsuf-vsuf,,В одно время она общипала и заставила плакать сына.
20-25,dido1241,"Łinaqey ža ʕiyayxƛin žas eniya esirnosi, yisir dowqosi pardagi retinƛin eƛin.",,łina-qay	ža	ʕiyad-x-ƛin	uži-s	eni-a	esir-nosi	yisi-r	mi-q-si	pardagi	r-eti-n-ƛin	eƛi-n,what.OBL-POSS.ABL	DEM1.SG	cry-PRS-QUOT	boy-GEN1	mother-ERG	ask-ANT.CVB	DEM2.ISG.OBL-LAT	you-POSS.ESS-ATTR	scarf	IV-want-PST.UNW-QUOT	say-PST.UNW,"When the boy's mother asked: ""Why does he cry?"", she said: ""He wants your scarf.""",stan1293,,20,pron-nsuf	pron	v-vsuf-suf	n1-nsuf	n2-nsuf	v-vsuf	pron-nsuf	pron-nsuf-suf	n4	pref-v-vsuf-suf	v-vsuf,,"Когда его мать спросила, почему же он плачет мол, сказала, что он хочет мол твою косынку."
20-26,dido1241,"Yeženi esiya nełqay pardagin risno, neła nełƛ’osinigon yeɣeni esiwqor teƛno.",,y-eže-ni	esyu-a	neła-qay	pardagi-n	r-is-n	neła-a	nełƛ’osi-ni-gon	y-eɣe-ni	esiw-qor	teƛ-n,II-old-DEF	sister-ERG	DEM1.IISG.OBL-POSS.ABL	scarf-TOP	IV-take-PFV.CVB	DEM1.IISG.OBL-ERG	of.that.time-DEF-CNTR	II-young-DEF	sister-POSS.LAT	give-PST.UNW,The elder sister took the scarf from her and then in turn gave the one on herself to the younger sister.,stan1293,,20,pref-adj-suf	n2-nsuf	pron-nsuf	n4-suf	pref-v-vsuf	pron-nsuf	adj-suf-suf	pref-adj-suf	n2-nsuf	v-vsuf,,[sentence missing]
20-27,dido1241,Xizyogon hemedurtow yeženi esiya ža uži c’enno ʕiyayrno.,,xizyogon	hemedur-tow	y-eže-ni	esyu-a	ža	uži	c’en-n	ʕiyad-r-n,again	so-EMPH	II-old-DEF	sister-ERG	DEM1.SG	boy	pinch-PFV.CVB	cry-CAUS-PST.UNW,Then the eldest sister pinched the boy again and made him cry.,stan1293,,20,adv	adv-suf	pref-adj-suf	n2-nsuf	pron	n1	v-vsuf	v-vsuf-vsuf,,Потом снова также старшая сестра общипала и заставила плакать того мальчика.
20-28,dido1241,Nesiz eniya esirno:,,nesi-z	eni-a	esir-n,DEM1.ISG.OBL-GEN2	mother-ERG	ask-PST.UNW,His mother asked:,stan1293,,20,pron-nsuf	n2-nsuf	v-vsuf,,"Его мать спросила,"
20-29,dido1241,Šebi žigon nesir retäƛin?”,,šebi	žigon	nesi-r	r-eti-a-ƛin,what	again.now	DEM1.ISG.OBL-LAT	IV-want-Q-QUOT,"""What does he want again, now?""",stan1293,,20,pron	adv	pron-nsuf	pref-v-suf-suf,,что ему опять захотелось мол.
20-30,dido1241,Yeženi esiya žawab teƛno:,,y-eže-ni	esyu-a	žawab	teƛ-n,II-old-DEF	sister-ERG	answer	give-PST.UNW,The eldest sister answered:,stan1293,,20,pref-adj-suf	n2-nsuf	n3	v-vsuf,,"Старшая сестра ответила,"
20-31,dido1241,Dowqosi ged där ħažan yetin ʕiyayx yedaƛin”.,,mi-q-si	ged	di-r	ħaži-an	y-eti-n	ʕiyad-x	yeda-ƛin,you-POSS.ESS-ATTR	shirt	me-LAT	exchange-FUT.DEF	II-want-PFV.CVB	cry-PRS	DEM2.ISG-QUOT,"""He cries, because he wants that I exchange your dress with mine.""",stan1293,,20,pron-nsuf-suf	n2	pron-nsuf	v-vsuf	pref-v-vsuf	v-vsuf	pron-suf,,"он плачет желая, чтобы мы обменивались платьями."
20-32,dido1241,Ħažin q’ˤunan esnaza gedmabi hunix rik’iƛ’tow.,,ħaži-n	q’ˤuna-n	esyu-bi-a	ged-bi	huni-x	r-ik’i-ƛ’-tow,exchange-PFV.CVB	two.OBL-TOP	sister-PL-ERG	shirt-PL	way-AD.ESS	II.PL-go-PCT.CVB-EMPH,The two sisters exchanged their shirts while on their way.,stan1293,,20,v-vsuf	num-suf	n2-nsuf-nsuf	n2-nsuf	n4-nsuf	pref-v-vsuf-suf,,Обе сестры по пути же поменяли платье.
20-33,dido1241,"Łox äƛirugon nełatow c’enno uži ʕiyayn, žigon šebi nesir retäƛin, eniya bayan bisnosi, yeženi esiya eƛin:",,łox	äƛiru-gon	neła-a-tow	c’en-n	uži	ʕiyad-n	žigon	šebi	nesi-r	r-eti-a-ƛin	eni-a	b-ay-an	b-is-nosi	y-eže-ni	esyu-a	eƛi-n,thrice	ORD-CNTR	DEM1.IISG.OBL-ERG-EMPH	pinch-PFV.CVB	boy	cry-PFV.CVB	again.now	what	DEM1.ISG.OBL-LAT	IV-want-Q-QUOT	mother-ERG	III-must-FUT.DEF	III-take-ANT.CVB	II-old-DEF	sister-ERG	say-PST.UNW,"When she pinched the boy for the third time and he cried, again, his mother asked, what he wanted again now, so the eldest sister said:",stan1293,,20,adv	num-suf	pron-nsuf-suf	v-vsuf	n1	v-vsuf	adv	pron	pron-nsuf	pref-v-suf-suf	n2-nsuf	pref-v-vsuf	pref-v-vsuf	pref-adj-suf	n2-nsuf	v-vsuf,,"Третий раз также она общипала и мальчик заплакал. Мать его интересовалась снова, что же еще он хочет мол и старшая сестра сказала, что"
20-34,dido1241,Eloša raładyołsi aluk’ani gagalin betin yeda ʕiyayxƛin”.,,eloša	raład-ł-si	aluk’a-ni	gagali-n	b-eti-n	yeda	ʕiyad-x-ƛin,there	sea-CONT.ESS-ATTR	white-DEF	flower-TOP	III-want-PFV.CVB	DEM2.ISG	cry-PRS-QUOT,He is crying because he want's to have that white flower over there in the sea.,stan1293,,20,adv	n3-nsuf-suf	adj-suf	n3-suf	pref-v-vsuf	pron	v-vsuf-suf,,хочет белый цветок находящийся на море.
20-35,dido1241,"Ža gagali bet’uranƛin raładyoz lilyoxarno yik’in žas eniw wˤał yužinosi, yeženi esiya yedu q’ˤiƛin raładyaɣorno kurno, užin ižin yeɣeni esiwz iduɣor yik’in.",,ža	gagali	b-et’ur-an-ƛin	raład-z	lilyo-xar-n	y-ik’i-n	uži-s	eniw	wˤał	y-uži-nosi	y-eže-ni	esyu-a	yedu	q’ˤiƛi-n	raład-ɣor-n	kur-n	uži-n	iži-n	y-eɣe-ni	esiw-z	idu-ɣor	y-ik’i-n,DEM1.SG	flower	III-pull.out-FUT.DEF-QUOT	sea-GEN2	river.bank-AD.VERS-TOP	II-go-PFV.CVB	boy-GEN1	mother	downward	II-bow.down-ANT.CVB	II-old-DEF	sister-ERG	DEM2.IISG	push-PFV.CVB	sea-IN.ALL-TOP	throw-PFV.CVB	boy-TOP	take.out-PFV.CVB	II-young-DEF	sister-GEN2	home-IN.ALL	II-go-PST.UNW,"When the boy's mother, saying ""I will pick this flower"", went to the bank of the sea and bowed down, the eldest sister pushed her into the sea, took the boy and went to the younger sister's home.",stan1293,,20,pron	n3	pref-v-vsuf-suf	n3-nsuf	n3-nsuf-suf	pref-v-vsuf	n1-nsuf	n2	adv	pref-v-vsuf	pref-adj-suf	n2-nsuf	pron	v-vsuf	n3-nsuf-suf	v-vsuf	n1-suf	v-vsuf	pref-adj-suf	n2-nsuf	adv-nsuf	pref-v-vsuf,,"Мать сына пошла к берегу моря, нагнулась, чтобы сорвать тот цветок и старшая сестра затолкнула ее в море, забрала с собой мальчика и пошла в дом младшей сестры."
20-36,dido1241,"Idur yaynosi, xedyoz eniya, qidoq tungi bok’oƛin yiłqor eƛinosi, bok’no neła qidoq.",,idu-r	y-ay-nosi	xediw-z	eni-a	qido-q	tungi	b-ok’-o-ƛin	yiła-qor	eƛi-nosi	b-ok’-n	neła-a	qido-q,home-LAT	II-come-ANT.CVB	husband-GEN2	mother-ERG	wall-POSS.ESS	copper.jug	III-beat-IMPR-QUOT	DEM2.IISG.OBL-POSS.LAT	say-ANT.CVB	III-beat-PFV.CVB	DEM1.IISG.OBL-ERG	wall-POSS.ESS,"After she came home, the husband's mother said to her: ""Strike the jug against the wall."" and she struck it against the wall.",stan1293,,20,adv-nsuf	pref-v-vsuf	n1-nsuf	n2-nsuf	n3-nsuf	n3	pref-v-vsuf-suf	pron-nsuf	v-vsuf	pref-v-vsuf	pron-nsuf	n3-nsuf,,"Когда пришла домой, мать мужа сказала ей ударь кувшин об стенку, она ударила об стенку."
20-37,dido1241,"Xizyogon ziys meɣu yeč’oƛin yegirnosi, žan t’it’i-yeč’no yayn.",,xizyogon	ziya-s	meɣu	y-eč’-o-ƛin	y-egir-nosi	ža-n	y-t’it’i~eč’-n	y-ay-n,then	cow-GEN1	udder	II-cut-IMPR-QUOT	II-send-ANT.CVB	DEM1.SG-TOP	II-cut.into.pieces-PFV.CVB	II-come-PST.UNW,"Then she sent her to cut the cow's udder, and she cut it into pieces and came back.",stan1293,,20,adv	n3-nsuf	n2	pref-v-vsuf-suf	pref-v-vsuf	pron-suf	pref-v-vsuf	pref-v-vsuf,,"Потом еще отправила режь мол вымя коровы, а она пошла, разрезала вымя коровы и вернулась."
20-38,dido1241,"Nełaz ʕamal-xasyatyoƛ’orno ezun, žoyä eniwqor eƛin:",,neła-z	ʕamal-xasiyat-ƛ’or-n	ezu-n	uži-a	eniw-qor	eƛi-n,DEM1.IISG.OBL-GEN2	character-SUPER.LAT-TOP	look-PFV.CVB	boy-ERG	mother-POSS.LAT	say-PST.UNW,"Examining her behaviour, the boy said to his mother:",stan1293,,20,pron-nsuf	n3-nsuf-suf	v-vsuf	n1-nsuf	n2-nsuf	v-vsuf,,"Глядя на ее поведение сын сказал матери,"
